"# x_m, y_m, w_tr_right_m, w_tr_left_m"
2.2933417,-17.2434743,1.1,1.1
2.3080682,-17.4414515,1.1,1.1
2.3197587,-17.6421303,1.1,1.1
2.3288645,-17.8413292,1.1,1.1
2.3362575,-18.0417576,1.1,1.1
2.3425286,-18.2415154,1.1,1.1
2.3483141,-18.4417688,1.1,1.1
2.3541682,-18.6417208,1.1,1.1
2.3606841,-18.841886,1.1,1.1
2.3684043,-19.0417816,1.1,1.1
2.3779001,-19.2418944,1.1,1.1
2.3896596,-19.4414425,1.1,1.1
2.4042733,-19.6414551,1.1,1.1
2.4221164,-19.8401797,1.1,1.1
2.4439401,-20.0399376,1.1,1.1
2.4698406,-20.2370257,1.1,1.1
2.5010354,-20.4362096,1.1,1.1
2.5372295,-20.6319248,1.1,1.1
2.5797891,-20.8283332,1.1,1.1
2.6287488,-21.0223906,1.1,1.1
2.6844407,-21.2131793,1.1,1.1
2.7487301,-21.4042786,1.1,1.1
2.8205833,-21.5902654,1.1,1.1
2.9009103,-21.7720045,1.1,1.1
2.9916104,-21.9516428,1.1,1.1
3.091399,-22.1248183,1.1,1.1
3.2008179,-22.2913586,1.1,1.1
3.3204077,-22.4508052,1.1,1.1
3.4507244,-22.6023207,1.1,1.1
3.5917556,-22.7441098,1.1,1.1
3.7434014,-22.8742772,1.1,1.1
3.9056799,-22.9910311,1.1,1.1
4.0781592,-23.0923093,1.1,1.1
4.2598507,-23.1760025,1.1,1.1
4.4492406,-23.2401154,1.1,1.1
4.6444081,-23.2826556,1.1,1.1
4.8433275,-23.301528,1.1,1.1
5.043317,-23.2949089,1.1,1.1
5.2404432,-23.2616527,1.1,1.1
5.4310034,-23.2027413,1.1,1.1
5.6139744,-23.1202006,1.1,1.1
5.786406,-23.0191356,1.1,1.1
5.94926,-22.9047912,1.1,1.1
6.103798,-22.7789789,1.1,1.1
6.2469987,-22.6415303,1.1,1.1
6.3776369,-22.4907062,1.1,1.1
6.4940541,-22.3275196,1.1,1.1
6.5956386,-22.1535569,1.1,1.1
6.6811946,-21.9739396,1.1,1.1
6.7531719,-21.7883111,1.1,1.1
6.813137,-21.5966023,1.1,1.1
6.8615637,-21.4017283,1.1,1.1
6.8993883,-21.2064579,1.1,1.1
6.9286258,-21.0076139,1.1,1.1
6.9499256,-20.8090352,1.1,1.1
6.9646065,-20.6096464,1.1,1.1
6.9736562,-20.4089672,1.1,1.1
6.9778658,-20.2097146,1.1,1.1
6.9780877,-20.0089279,1.1,1.1
6.9750004,-19.8093885,1.1,1.1
6.9691958,-19.6090964,1.1,1.1
6.9612454,-19.4092818,1.1,1.1
6.9516134,-19.2093156,1.1,1.1
6.9407492,-19.0095518,1.1,1.1
6.9290265,-18.8096628,1.1,1.1
6.9168242,-18.6101757,1.1,1.1
6.9043978,-18.4100903,1.1,1.1
6.8921012,-18.2108817,1.1,1.1
6.8800569,-18.0105629,1.1,1.1
6.8686133,-17.8110941,1.1,1.1
6.8579349,-17.6111382,1.1,1.1
6.8483092,-17.4110657,1.1,1.1
6.8400496,-17.212001,1.1,1.1
6.8333204,-17.0110307,1.1,1.1
6.8285155,-16.8117758,1.1,1.1
6.825834,-16.6115097,1.1,1.1
6.8255725,-16.4110195,1.1,1.1
6.8279619,-16.2120364,1.1,1.1
6.8332733,-16.0116891,1.1,1.1
6.8417058,-15.8115097,1.1,1.1
6.8533756,-15.6124041,1.1,1.1
6.8684356,-15.4136844,1.1,1.1
6.8871091,-15.2140841,1.1,1.1
6.9093044,-15.0154787,1.1,1.1
6.9350816,-14.8175062,1.1,1.1
6.9645066,-14.6198326,1.1,1.1
6.9975653,-14.4226548,1.1,1.1
7.0341603,-14.2264744,1.1,1.1
7.0743493,-14.0308288,1.1,1.1
7.1181666,-13.8354006,1.1,1.1
7.1653778,-13.6408978,1.1,1.1
7.2156418,-13.4480616,1.1,1.1
7.2691831,-13.2552634,1.1,1.1
7.325793,-13.0624184,1.1,1.1
7.3842987,-12.8722626,1.1,1.1
7.4452206,-12.6816493,1.1,1.1
7.5079807,-12.4909507,1.1,1.1
7.5713955,-12.3021298,1.1,1.1
7.6358639,-12.1123415,1.1,1.1
7.7003729,-11.923015,1.1,1.1
7.7645471,-11.7337791,1.1,1.1
7.8283094,-11.5434193,1.1,1.1
7.8905246,-11.3539428,1.1,1.1
7.9514876,-11.163105,1.1,1.1
8.0104269,-10.9720226,1.1,1.1
8.0671691,-10.7800939,1.1,1.1
8.1213423,-10.5874724,1.1,1.1
8.172697,-10.3939786,1.1,1.1
8.2208838,-10.199933,1.1,1.1
8.2658035,-10.0046799,1.1,1.1
8.3070684,-9.8088719,1.1,1.1
8.3444765,-9.6124728,1.1,1.1
8.3779644,-9.4146402,1.1,1.1
8.4069749,-9.2177543,1.1,1.1
8.4318629,-9.0180758,1.1,1.1
8.4520276,-8.8189809,1.1,1.1
8.4674049,-8.6207507,1.1,1.1
8.4781628,-8.4194721,1.1,1.1
8.4839957,-8.219503,1.1,1.1
8.4850392,-8.0208093,1.1,1.1
8.4814152,-7.8205616,1.1,1.1
8.4732985,-7.6200459,1.1,1.1
8.4610778,-7.4204525,1.1,1.1
8.4451826,-7.2214608,1.1,1.1
8.4260418,-7.0228622,1.1,1.1
8.403981,-6.8245802,1.1,1.1
8.3791042,-6.62661,1.1,1.1
8.3511833,-6.4289909,1.1,1.1
8.3197141,-6.231815,1.1,1.1
8.2841457,-6.0351996,1.1,1.1
8.2439633,-5.8392503,1.1,1.1
8.1987071,-5.6440592,1.1,1.1
8.1480897,-5.449992,1.1,1.1
8.0923912,-5.2588427,1.1,1.1
8.0310082,-5.0689064,1.1,1.1
7.9638243,-4.8802194,1.1,1.1
7.8908182,-4.6929524,1.1,1.1
7.8130484,-4.5096161,1.1,1.1
7.7296641,-4.3279403,1.1,1.1
7.6407152,-4.148016,1.1,1.1
7.5471846,-3.9716151,1.1,1.1
7.4486597,-3.7976794,1.1,1.1
7.3450465,-3.6259171,1.1,1.1
7.237366,-3.4578087,1.1,1.1
7.125044,-3.2922331,1.1,1.1
7.0083042,-3.1294007,1.1,1.1
6.8878223,-2.9700788,1.1,1.1
6.7631262,-2.8134899,1.1,1.1
6.6346989,-2.6601349,1.1,1.1
6.5025753,-2.5099393,1.1,1.1
6.3668715,-2.3629419,1.1,1.1
6.2277226,-2.2192115,1.1,1.1
6.0852183,-2.0787738,1.1,1.1
5.939606,-1.9418108,1.1,1.1
5.7906254,-1.8080415,1.1,1.1
5.6388437,-1.6779401,1.1,1.1
5.4840186,-1.5512652,1.1,1.1
5.3262307,-1.4280749,1.1,1.1
5.1660877,-1.3088129,1.1,1.1
5.0027661,-1.1928607,1.1,1.1
4.8370501,-1.0807827,1.1,1.1
4.6692879,-0.9727746,1.1,1.1
4.4983344,-0.8681059,1.1,1.1
4.3254771,-0.7675702,1.1,1.1
4.1507618,-0.6711453,1.1,1.1
3.9732132,-0.5782912,1.1,1.1
3.7940132,-0.4896238,1.1,1.1
3.6130735,-0.4050619,1.1,1.1
3.4299506,-0.3243945,1.1,1.1
3.2452694,-0.2479044,1.1,1.1
3.0589218,-0.1755534,1.1,1.1
2.8709514,-0.1073877,1.1,1.1
2.6816638,-0.0435584,1.1,1.1
2.4907153,0.0159854,1.1,1.1
2.2983987,0.0710687,1.1,1.1
2.1053257,0.1214496,1.1,1.1
1.9104971,0.1672949,1.1,1.1
1.7146417,0.2083247,1.1,1.1
1.5184952,0.2443297,1.1,1.1
1.320437,0.2755235,1.1,1.1
1.1224659,0.3015256,1.1,1.1
0.9238267,0.3224147,1.1,1.1
0.7235093,0.3382586,1.1,1.1
0.5248471,0.3488714,1.1,1.1
0.3243213,0.3544753,1.1,1.1
0.124721,0.3549666,1.1,1.1
-0.0752792,0.3503416,1.1,1.1
-0.2753185,0.3405714,1.1,1.1
-0.4743921,0.3257275,1.1,1.1
-0.6740844,0.3056945,1.1,1.1
-0.8718671,0.2807588,1.1,1.1
-1.070482,0.2506032,1.1,1.1
-1.2666335,0.2157676,1.1,1.1
-1.4633352,0.1757654,1.1,1.1
-1.6577107,0.1312087,1.1,1.1
-1.8520236,0.0816184,1.1,1.1
-2.0441822,0.0275376,1.1,1.1
-2.2356933,-0.0314506,1.1,1.1
-2.4251315,-0.0949327,1.1,1.1
-2.6133731,-0.1632388,1.1,1.1
-2.7995607,-0.2361308,1.1,1.1
-2.9839782,-0.31381,1.1,1.1
-3.1663021,-0.3962756,1.1,1.1
-3.3462132,-0.4835474,1.1,1.1
-3.5238958,-0.5759385,1.1,1.1
-3.6984267,-0.6732387,1.1,1.1
-3.8704067,-0.7761342,1.1,1.1
-4.038381,-0.8841839,1.1,1.1
-4.2031271,-0.9984307,1.1,1.1
-4.3628747,-1.1183219,1.1,1.1
-4.5181031,-1.2450578,1.1,1.1
-4.6671054,-1.3783374,1.1,1.1
-4.8093144,-1.5189974,1.1,1.1
-4.9435378,-1.6676879,1.1,1.1
-5.0672918,-1.8238399,1.1,1.1
-5.180191,-1.9900528,1.1,1.1
-5.2776065,-2.1631704,1.1,1.1
-5.3589186,-2.3471195,1.1,1.1
-5.4192527,-2.5377411,1.1,1.1
-5.455929,-2.7333211,1.1,1.1
-5.4666081,-2.9353529,1.1,1.1
-5.4495432,-3.1355794,1.1,1.1
-5.4067389,-3.3282769,1.1,1.1
-5.3424652,-3.5164013,1.1,1.1
-5.2768488,-3.7052591,1.1,1.1
-5.2508976,-3.8984211,1.1,1.1
-5.2362309,-4.097232,1.1,1.1
-5.2006443,-4.2938319,1.1,1.1
-5.1344317,-4.4852309,1.1,1.1
-5.0367342,-4.6615293,1.1,1.1
-4.9106444,-4.8161503,1.1,1.1
-4.7596773,-4.9469032,1.1,1.1
-4.5893419,-5.051721,1.1,1.1
-4.4060537,-5.1305805,1.1,1.1
-4.2141993,-5.1858466,1.1,1.1
-4.0166457,-5.2201728,1.1,1.1
-3.8177267,-5.2358094,1.1,1.1
-3.617632,-5.2350706,1.1,1.1
-3.4179035,-5.2197475,1.1,1.1
-3.2200164,-5.1915642,1.1,1.1
-3.0238104,-5.1518054,1.1,1.1
-2.8301819,-5.1017462,1.1,1.1
-2.6389094,-5.042321,1.1,1.1
-2.4508661,-4.9748505,1.1,1.1
-2.2651296,-4.9000696,1.1,1.1
-2.0822215,-4.8192561,1.1,1.1
-1.9019989,-4.7335041,1.1,1.1
-1.7234524,-4.6437322,1.1,1.1
-1.5465998,-4.5520858,1.1,1.1
-1.3681789,-4.4600527,1.1,1.1
-1.1908246,-4.3731991,1.1,1.1
-1.0066788,-4.2937571,1.1,1.1
-0.8181144,-4.2304674,1.1,1.1
-0.6218989,-4.1918602,1.1,1.1
-0.4220231,-4.189734,1.1,1.1
-0.2290269,-4.2358636,1.1,1.1
-0.0559678,-4.3344877,1.1,1.1
0.0768616,-4.4822152,1.1,1.1
0.1600517,-4.6623705,1.1,1.1
0.1951892,-4.8642295,1.1,1.1
0.1808203,-5.0671389,1.1,1.1
0.1316071,-5.2601121,1.1,1.1
0.0530332,-5.4534362,1.1,1.1
-0.0400701,-5.6246732,1.1,1.1
-0.1480871,-5.7950517,1.1,1.1
-0.2555704,-5.9551032,1.1,1.1
-0.3650098,-6.1214113,1.1,1.1
-0.4704091,-6.2903193,1.1,1.1
-0.5705336,-6.4619442,1.1,1.1
-0.6653426,-6.6376697,1.1,1.1
-0.754254,-6.8180136,1.1,1.1
-0.8353017,-7.0000182,1.1,1.1
-0.9090645,-7.1852722,1.1,1.1
-0.9759562,-7.3748933,1.1,1.1
-1.035066,-7.5657689,1.1,1.1
-1.0869522,-7.7587885,1.1,1.1
-1.1318711,-7.9547077,1.1,1.1
-1.1692259,-8.150783,1.1,1.1
-1.1993465,-8.3489723,1.1,1.1
-1.2218213,-8.5477636,1.1,1.1
-1.2364863,-8.7477946,1.1,1.1
-1.2429883,-8.9474284,1.1,1.1
-1.2410709,-9.1480657,1.1,1.1
-1.2304231,-9.3483032,1.1,1.1
-1.2110676,-9.5457836,1.1,1.1
-1.1822107,-9.7455456,1.1,1.1
-1.144396,-9.9422049,1.1,1.1
-1.0978916,-10.1354186,1.1,1.1
-1.0423272,-10.3273695,1.1,1.1
-0.9781083,-10.5172457,1.1,1.1
-0.9062657,-10.7033412,1.1,1.1
-0.8271707,-10.8861362,1.1,1.1
-0.7410355,-11.0659949,1.1,1.1
-0.647914,-11.2430865,1.1,1.1
-0.5482146,-11.4167124,1.1,1.1
-0.4429043,-11.5855265,1.1,1.1
-0.3313086,-11.7511287,1.1,1.1
-0.2137318,-11.913795,1.1,1.1
-0.0916966,-12.0727599,1.1,1.1
0.0332551,-12.2280739,1.1,1.1
0.1612202,-12.3823978,1.1,1.1
0.2900959,-12.5358848,1.1,1.1
0.4181093,-12.6891586,1.1,1.1
0.5449529,-12.8443406,1.1,1.1
0.6688894,-13.0013969,1.1,1.1
0.7894751,-13.1613476,1.1,1.1
0.9056468,-13.324193,1.1,1.1
1.0170605,-13.4906587,1.1,1.1
1.1232879,-13.660863,1.1,1.1
1.2232566,-13.8332147,1.1,1.1
1.3184117,-14.010012,1.1,1.1
1.4080986,-14.1895333,1.1,1.1
1.4922238,-14.3702396,1.1,1.1
1.5718481,-14.5523643,1.1,1.1
1.6488016,-14.7377611,1.1,1.1
1.7227219,-14.9232057,1.1,1.1
1.7943271,-15.1090204,1.1,1.1
1.8637332,-15.2959253,1.1,1.1
1.9304413,-15.4848455,1.1,1.1
1.9929434,-15.6746247,1.1,1.1
2.0501918,-15.8648661,1.1,1.1
2.1022801,-16.0581437,1.1,1.1
2.1487623,-16.2545745,1.1,1.1
2.188365,-16.4485808,1.1,1.1
2.2225817,-16.6462549,1.1,1.1
2.2511406,-16.8446517,1.1,1.1
2.2744074,-17.0425978,1.1,1.1
2.2933417,-17.2434743,1.1,1.1
